################################
# DATA CONSIDERED FOR THE TESTS#
################################

# elastic momentum transfer constant rate coefficient = 1.000000e-12 (m3s-1)
#                                     gas temperature = 300.000000 (K)
#                           mass of the heavy species = 40.000000 (uam)
#               decades of decay ensured for the eedf = 15 
#                 number of cells for the energy grid = 6000 

E/N(Td)              Te_th(eV)            Te_sim(eV)           RelError(Te)         RelError(EEDF)
3.90000000000000e+01 6.52788924613059e+00 6.52767652978015e+00 3.25857781004686e-05 4.34466517825517e-05 
4.00000000000000e+01 6.86560189777713e+00 6.86537765268883e+00 3.26621163945229e-05 4.36509161039943e-05 
4.10000000000000e+01 7.21186423680714e+00 7.21162861349503e+00 3.26716233654458e-05 4.36763833386099e-05 
4.20000000000000e+01 7.56667626322060e+00 7.56642941237894e+00 3.26234178746605e-05 4.35473078784541e-05 
4.30000000000000e+01 7.93003797701751e+00 7.92977859244154e+00 3.27091215357678e-05 4.37769257151864e-05 
4.40000000000000e+01 8.30194937819788e+00 8.30167761058177e+00 3.27353978845360e-05 4.38474403410522e-05 
4.50000000000000e+01 8.68241046676172e+00 8.68212646708059e+00 3.27097736528115e-05 4.37786747956553e-05 
4.60000000000000e+01 9.07142124270900e+00 9.07112516164449e+00 3.26388838737105e-05 4.35887107642036e-05 
4.70000000000000e+01 9.46898170603975e+00 9.46867223736964e+00 3.26823601219621e-05 4.37051619622487e-05 
4.80000000000000e+01 9.87509185675395e+00 9.87476915113824e+00 3.26787457157878e-05 4.36954805448531e-05 
4.90000000000000e+01 1.02897516948516e+01 1.02894159031219e+01 3.26336086290819e-05 4.35745810957277e-05 
5.00000000000000e+01 1.07129612203327e+01 1.07126110361999e+01 3.26878932549678e-05 4.37199834965823e-05 
