################################
# DATA CONSIDERED FOR THE TESTS#
################################

# elastic momentum transfer constant rate coefficient = 1.000000e-12 (m3s-1)
#                                     gas temperature = 300.000000 (K)
#                           mass of the heavy species = 40.000000 (uam)
#               decades of decay ensured for the eedf = 15 
#                 number of cells for the energy grid = 600 

E/N(Td)              Te_th(eV)            Te_sim(eV)           RelError(Te)         RelError(EEDF)
3.30000000000000e+01 4.68115677130391e+00 4.67552494387689e+00 1.20308455840303e-03 4.38838845215072e-03 
3.40000000000000e+01 4.96757129864971e+00 4.96159000991552e+00 1.20406701275109e-03 4.39531453566931e-03 
3.50000000000000e+01 5.26253551337897e+00 5.25621086532068e+00 1.20182524986564e-03 4.37951810722690e-03 
3.60000000000000e+01 5.56604941549169e+00 5.55938747786975e+00 1.19688797648853e-03 4.34482131255226e-03 
3.70000000000000e+01 5.87811300498787e+00 5.87106454428664e+00 1.19910261936878e-03 4.36036899116978e-03 
3.80000000000000e+01 6.19872628186750e+00 6.19129737452029e+00 1.19845707156659e-03 4.35583428215069e-03 
3.90000000000000e+01 6.52788924613059e+00 6.52008595947298e+00 1.19537669273941e-03 4.33422635734610e-03 
4.00000000000000e+01 6.86560189777713e+00 6.85737502368751e+00 1.19827426817262e-03 4.35455056724754e-03 
4.10000000000000e+01 7.21186423680714e+00 7.20321984316101e+00 1.19863510491632e-03 4.35708464480659e-03 
4.20000000000000e+01 7.56667626322060e+00 7.55762042449543e+00 1.19680536210930e-03 4.34424182839352e-03 
4.30000000000000e+01 7.93003797701751e+00 7.92052146822994e+00 1.20005841272814e-03 4.36708673803392e-03 
4.40000000000000e+01 8.30194937819788e+00 8.29197827202513e+00 1.20105600727199e-03 4.37410380165937e-03 
4.50000000000000e+01 8.68241046676172e+00 8.67199085165651e+00 1.20008321941205e-03 4.36726132449034e-03 
4.60000000000000e+01 9.07142124270900e+00 9.06055919317681e+00 1.19739225437484e-03 4.34835940211110e-03 
4.70000000000000e+01 9.46898170603975e+00 9.45762799309780e+00 1.19904265256984e-03 4.35994758641212e-03 
4.80000000000000e+01 9.87509185675395e+00 9.86325255715642e+00 1.19890526278295e-03 4.35898240939733e-03 
4.90000000000000e+01 1.02897516948516e+01 1.02774328841791e+01 1.19719221977571e-03 4.34695569893802e-03 
5.00000000000000e+01 1.07129612203327e+01 1.07001136743038e+01 1.19925254695510e-03 4.36142253058505e-03 
