################################
# DATA CONSIDERED FOR THE TESTS#
################################

# elastic momentum transfer constant rate coefficient = 1.000000e-12 (m3s-1)
#                                     gas temperature = 300.000000 (K)
#                           mass of the heavy species = 40.000000 (uam)
#               decades of decay ensured for the eedf = 15 
#                 number of cells for the energy grid = 5300 

E/N(Td)              Te_th(eV)            Te_sim(eV)           RelError(Te)         RelError(EEDF)
3.10000000000000e+01 4.13397677876267e+00 4.13381279052727e+00 3.96683978104165e-05 5.63007247186880e-05 
3.20000000000000e+01 4.40329193134156e+00 4.40311781831145e+00 3.95415595483322e-05 5.59409677302386e-05 
3.30000000000000e+01 4.68115677130391e+00 4.68097094947403e+00 3.96957074836779e-05 5.63783582491513e-05 
3.40000000000000e+01 4.96757129864971e+00 4.96737395151697e+00 3.97270861108004e-05 5.64675247352207e-05 
3.50000000000000e+01 5.26253551337897e+00 5.26232682497838e+00 3.96554854715034e-05 5.62640256799325e-05 
3.60000000000000e+01 5.56604941549169e+00 5.56582956883264e+00 3.94977914571894e-05 5.58170893619270e-05 
3.70000000000000e+01 5.87811300498787e+00 5.87788041677653e+00 3.95685164847323e-05 5.60173269576207e-05 
3.80000000000000e+01 6.19872628186750e+00 6.19848113515282e+00 3.95479173515233e-05 5.59589639305488e-05 
3.90000000000000e+01 6.52788924613059e+00 6.52763172399611e+00 3.94495256842488e-05 5.56806644719768e-05 
4.00000000000000e+01 6.86560189777713e+00 6.86533041754376e+00 3.95420878483416e-05 5.59424972085038e-05 
4.10000000000000e+01 7.21186423680714e+00 7.21157898156573e+00 3.95536066737888e-05 5.59750772596420e-05 
4.20000000000000e+01 7.56667626322060e+00 7.56637741622555e+00 3.94951474929553e-05 5.58096214336879e-05 
4.30000000000000e+01 7.93003797701751e+00 7.92972395488777e+00 3.95990700995160e-05 5.61039336423800e-05 
4.40000000000000e+01 8.30194937819788e+00 8.30162036437683e+00 3.96309114960033e-05 5.61942191766576e-05 
4.50000000000000e+01 8.68241046676172e+00 8.68206664468173e+00 3.95998416920260e-05 5.61061449597500e-05 
4.60000000000000e+01 9.07142124270900e+00 9.07106279528127e+00 3.95139215940192e-05 5.58627019348919e-05 
4.70000000000000e+01 9.46898170603975e+00 9.46860705032038e+00 3.95666325056704e-05 5.60120263008900e-05 
4.80000000000000e+01 9.87509185675395e+00 9.87470117613437e+00 3.95622263817951e-05 5.59995063496913e-05 
4.90000000000000e+01 1.02897516948516e+01 1.02893451723773e+01 3.95075106140390e-05 5.58445901888642e-05 
5.00000000000000e+01 1.07129612203327e+01 1.07125372727966e+01 3.95733287366272e-05 5.60309832755170e-05 
