################################
# DATA CONSIDERED FOR THE TESTS#
################################

# elastic momentum transfer constant rate coefficient = 1.000000e-12 (m3s-1)
#                                     gas temperature = 300.000000 (K)
#                           mass of the heavy species = 40.000000 (uam)
#               decades of decay ensured for the eedf = 15 
#                 number of cells for the energy grid = 6400 

E/N(Td)              Te_th(eV)            Te_sim(eV)           RelError(Te)         RelError(EEDF)
3.50000000000000e+01 5.26253551337897e+00 5.26237943696244e+00 2.96580262759730e-05 3.85856950286083e-05 
3.60000000000000e+01 5.56604941549169e+00 5.56588499248005e+00 2.95403434949198e-05 3.82792294338393e-05 
3.70000000000000e+01 5.87811300498787e+00 5.87793905316317e+00 2.95931406131505e-05 3.84165540044250e-05 
3.80000000000000e+01 6.19872628186750e+00 6.19854293751506e+00 2.95777461534375e-05 3.83765057973000e-05 
3.90000000000000e+01 6.52788924613059e+00 6.52769664523218e+00 2.95043146638435e-05 3.81856438249152e-05 
4.00000000000000e+01 6.86560189777713e+00 6.86539885849346e+00 2.95734134743371e-05 3.83652312271744e-05 
4.10000000000000e+01 7.21186423680714e+00 7.21165089564829e+00 2.95819710191694e-05 3.83875854941411e-05 
4.20000000000000e+01 7.56667626322060e+00 7.56645275588998e+00 2.95383762754599e-05 3.82741308916972e-05 
4.30000000000000e+01 7.93003797701751e+00 7.92980312170044e+00 2.96159132849740e-05 3.84759276448313e-05 
4.40000000000000e+01 8.30194937819788e+00 8.30170331093854e+00 2.96396964293772e-05 3.85379049732017e-05 
4.50000000000000e+01 8.68241046676172e+00 8.68215332410467e+00 2.96165054661663e-05 3.84774538772979e-05 
4.60000000000000e+01 9.07142124270900e+00 9.07115316102928e+00 2.95523350253840e-05 3.83104016068754e-05 
4.70000000000000e+01 9.46898170603975e+00 9.46870150277852e+00 2.95916995009159e-05 3.84129116564512e-05 
4.80000000000000e+01 9.87509185675395e+00 9.87479966829727e+00 2.95884292436165e-05 3.84042553619356e-05 
4.90000000000000e+01 1.02897516948516e+01 1.02894476574229e+01 2.95475962606462e-05 3.82981224421027e-05 
5.00000000000000e+01 1.07129612203327e+01 1.07126441519661e+01 2.95967062789780e-05 3.84258716213303e-05 
