################################
# DATA CONSIDERED FOR THE TESTS#
################################

# elastic momentum transfer constant rate coefficient = 1.000000e-12 (m3s-1)
#                                     gas temperature = 300.000000 (K)
#                           mass of the heavy species = 40.000000 (uam)
#               decades of decay ensured for the eedf = 15 
#                 number of cells for the energy grid = 6700 

E/N(Td)              Te_th(eV)            Te_sim(eV)           RelError(Te)         RelError(EEDF)
2.20000000000000e+01 2.09487633780821e+00 2.09481849623945e+00 2.76109704976953e-05 3.51337367659448e-05 
2.30000000000000e+01 2.28724430393599e+00 2.28718121031769e+00 2.75849930812747e-05 3.50674357322044e-05 
2.40000000000000e+01 2.48816195744723e+00 2.48809337011557e+00 2.75654611029831e-05 3.50176484252235e-05 
2.50000000000000e+01 2.69762929834192e+00 2.69755485286976e+00 2.75966279739456e-05 3.50971232596187e-05 
2.60000000000000e+01 2.91564632662007e+00 2.91556553544969e+00 2.77095234907441e-05 3.53858350944889e-05 
2.70000000000000e+01 3.14221304228167e+00 3.14212578649769e+00 2.77688949828399e-05 3.55381522257178e-05 
2.80000000000000e+01 3.37732944532674e+00 3.37723585253269e+00 2.77120711980578e-05 3.53923712157012e-05 
2.90000000000000e+01 3.62099553575526e+00 3.62089573287626e+00 2.75622761788616e-05 3.50094890292314e-05 
3.00000000000000e+01 3.87321131356724e+00 3.87310419866648e+00 2.76553206328371e-05 3.52470797300825e-05 
3.10000000000000e+01 4.13397677876267e+00 4.13386247878393e+00 2.76489164926796e-05 3.52307110271637e-05 
3.20000000000000e+01 4.40329193134156e+00 4.40317057333944e+00 2.75607441009128e-05 3.50056120726448e-05 
3.30000000000000e+01 4.68115677130391e+00 4.68102725347954e+00 2.76679100267247e-05 3.52792858199544e-05 
3.40000000000000e+01 4.96757129864971e+00 4.96743374813364e+00 2.76896913609705e-05 3.53350372311584e-05 
3.50000000000000e+01 5.26253551337897e+00 5.26239005728314e+00 2.76399266976983e-05 3.52077254100446e-05 
3.60000000000000e+01 5.56604941549169e+00 5.56589618048057e+00 2.75303001615726e-05 3.49280325742290e-05 
3.70000000000000e+01 5.87811300498787e+00 5.87795088966632e+00 2.75794836555485e-05 3.50533670680202e-05 
3.80000000000000e+01 6.19872628186750e+00 6.19855541315363e+00 2.75651329159886e-05 3.50168122361950e-05 
3.90000000000000e+01 6.52788924613059e+00 6.52770975034846e+00 2.74967566638291e-05 3.48426702528716e-05 
4.00000000000000e+01 6.86560189777713e+00 6.86541267428186e+00 2.75610934177353e-05 3.50064772309634e-05 
4.10000000000000e+01 7.21186423680714e+00 7.21166541222587e+00 2.75690965246780e-05 3.50268990013751e-05 
4.20000000000000e+01 7.56667626322060e+00 7.56646796418712e+00 2.75284717135612e-05 3.49233935604650e-05 
4.30000000000000e+01 7.93003797701751e+00 7.92981910240367e+00 2.76007018476049e-05 3.51075200124286e-05 
4.40000000000000e+01 8.30194937819788e+00 8.30172005469541e+00 2.76228500108894e-05 3.51640798755289e-05 
4.50000000000000e+01 8.68241046676172e+00 8.68217082135540e+00 2.76012528127756e-05 3.51089228212939e-05 
4.60000000000000e+01 9.07142124270900e+00 9.07117140208209e+00 2.75415086815943e-05 3.49566075166686e-05 
4.70000000000000e+01 9.46898170603975e+00 9.46872056890667e+00 2.75781642822454e-05 3.50500484150783e-05 
4.80000000000000e+01 9.87509185675395e+00 9.87481955019462e+00 2.75750912779340e-05 3.50422009921969e-05 
4.90000000000000e+01 1.02897516948516e+01 1.02894683453061e+01 2.75370634690084e-05 3.49452437479076e-05 
5.00000000000000e+01 1.07129612203327e+01 1.07126657267542e+01 2.75828104329717e-05 3.50618811306396e-05 
