################################
# DATA CONSIDERED FOR THE TESTS#
################################

# elastic momentum transfer constant rate coefficient = 1.000000e-12 (m3s-1)
#                                     gas temperature = 300.000000 (K)
#                           mass of the heavy species = 40.000000 (uam)
#               decades of decay ensured for the eedf = 15 
#                 number of cells for the energy grid = 8900 

E/N(Td)              Te_th(eV)            Te_sim(eV)           RelError(Te)         RelError(EEDF)
3.40000000000000e+01 4.96757129864971e+00 4.96748236178271e+00 1.79034907918830e-05 2.00253008795800e-05 
3.50000000000000e+01 5.26253551337897e+00 5.26244146450963e+00 1.78713985121511e-05 1.99531357898911e-05 
3.60000000000000e+01 5.56604941549169e+00 5.56595033582166e+00 1.78007169244853e-05 1.97946153865863e-05 
3.70000000000000e+01 5.87811300498787e+00 5.87800818393905e+00 1.78324317221991e-05 1.98656720751214e-05 
3.80000000000000e+01 6.19872628186750e+00 6.19861580082472e+00 1.78231845957269e-05 1.98449207836846e-05 
3.90000000000000e+01 6.52788924613059e+00 6.52777318660158e+00 1.77790285087038e-05 1.97461444636252e-05 
4.00000000000000e+01 6.86560189777713e+00 6.86547954878611e+00 1.78205775465276e-05 1.98390831293760e-05 
4.10000000000000e+01 7.21186423680714e+00 7.21173567998435e+00 1.78257408302131e-05 1.98506762977302e-05 
4.20000000000000e+01 7.56667626322060e+00 7.56654157979743e+00 1.77995487691962e-05 1.97920007973890e-05 
4.30000000000000e+01 7.93003797701751e+00 7.92989645672803e+00 1.78461048854764e-05 1.98963085141659e-05 
4.40000000000000e+01 8.30194937819788e+00 8.30180110203510e+00 1.78604031448413e-05 1.99284318375640e-05 
4.50000000000000e+01 8.68241046676172e+00 8.68225551641551e+00 1.78464663471576e-05 1.98971585296365e-05 
4.60000000000000e+01 9.07142124270900e+00 9.07125969939299e+00 1.78079389865161e-05 1.98107791561706e-05 
4.70000000000000e+01 9.46898170603975e+00 9.46881285924750e+00 1.78315681123245e-05 1.98637512954028e-05 
4.80000000000000e+01 9.87509185675395e+00 9.87491578770580e+00 1.78296111773449e-05 1.98593442072944e-05 
4.90000000000000e+01 1.02897516948516e+01 1.02895684849592e+01 1.78050839158577e-05 1.98043910288740e-05 
5.00000000000000e+01 1.07129612203327e+01 1.07127701592120e+01 1.78345759669267e-05 1.98704473487038e-05 
