################################
# DATA CONSIDERED FOR THE TESTS#
################################

# elastic momentum transfer constant rate coefficient = 1.000000e-12 (m3s-1)
#                                     gas temperature = 300.000000 (K)
#                           mass of the heavy species = 40.000000 (uam)
#               decades of decay ensured for the eedf = 15 
#                 number of cells for the energy grid = 6900 

E/N(Td)              Te_th(eV)            Te_sim(eV)           RelError(Te)         RelError(EEDF)
2.60000000000000e+01 2.91564632662007e+00 2.91556910834895e+00 2.64841007680407e-05 3.33642617770499e-05 
2.70000000000000e+01 3.14221304228167e+00 3.14212964540339e+00 2.65408096659164e-05 3.35077831324932e-05 
2.80000000000000e+01 3.37732944532674e+00 3.37723999160333e+00 2.64865257761461e-05 3.33703876702926e-05 
2.90000000000000e+01 3.62099553575526e+00 3.62090014636506e+00 2.63434155765276e-05 3.30094538446579e-05 
3.00000000000000e+01 3.87321131356724e+00 3.87310893558243e+00 2.64323261802593e-05 3.32334761711432e-05 
3.10000000000000e+01 4.13397677876267e+00 4.13386753355111e+00 2.64261792954358e-05 3.32179493234681e-05 
3.20000000000000e+01 4.40329193134156e+00 4.40317594015094e+00 2.63419260929819e-05 3.30057185245861e-05 
3.30000000000000e+01 4.68115677130391e+00 4.68103298131468e+00 2.64443160690250e-05 3.32637304678072e-05 
3.40000000000000e+01 4.96757129864971e+00 4.96743983108891e+00 2.64651583035763e-05 3.33163740830626e-05 
3.50000000000000e+01 5.26253551337897e+00 5.26239648985116e+00 2.64175942299913e-05 3.31962850922512e-05 
3.60000000000000e+01 5.56604941549169e+00 5.56590295677792e+00 2.63128662431729e-05 3.29326577519258e-05 
3.70000000000000e+01 5.87811300498787e+00 5.87795805899697e+00 2.63598183235018e-05 3.30507526097308e-05 
3.80000000000000e+01 6.19872628186750e+00 6.19856296932251e+00 2.63461455730513e-05 3.30163220160793e-05 
3.90000000000000e+01 6.52788924613059e+00 6.52771768803910e+00 2.62807907763127e-05 3.28521005811999e-05 
4.00000000000000e+01 6.86560189777713e+00 6.86542104227312e+00 2.63422649181356e-05 3.30065545768116e-05 
4.10000000000000e+01 7.21186423680714e+00 7.21167420472587e+00 2.63499249330662e-05 3.30257592464102e-05 
4.20000000000000e+01 7.56667626322060e+00 7.56647717564923e+00 2.63110994103231e-05 3.29281959311689e-05 
4.30000000000000e+01 7.93003797701751e+00 7.92982878165494e+00 2.63801211519307e-05 3.31018501575754e-05 
4.40000000000000e+01 8.30194937819788e+00 8.30173019624489e+00 2.64012634873739e-05 3.31551130198753e-05 
4.50000000000000e+01 8.68241046676172e+00 8.68218141916247e+00 2.63806462646497e-05 3.31031744440398e-05 
4.60000000000000e+01 9.07142124270900e+00 9.07118245056438e+00 2.63235647679312e-05 3.29595299948833e-05 
4.70000000000000e+01 9.46898170603975e+00 9.46873211727066e+00 2.63585649263646e-05 3.30475610968584e-05 
4.80000000000000e+01 9.87509185675395e+00 9.87483159242416e+00 2.63556363386447e-05 3.30402174718001e-05 
4.90000000000000e+01 1.02897516948516e+01 1.02894808756051e+01 2.63193179516578e-05 3.29488579765488e-05 
5.00000000000000e+01 1.07129612203327e+01 1.07126787942929e+01 2.63630226980835e-05 3.30587988908630e-05 
